SIP,DIP,Prot,SPort,DPort,SBytes,SBytes_av,DBytes,DBytes_av,SBytes_std,DBytes_std,SBytes_max,DBytes_max,Start,Curr,Inter_av,Inter_std,Inter_max,NIdle,tIdle,tIdle_av,tIdle_std,NSPack,NDPack,SYN1,SYN2,FIN_init,FIN1,FIN2,T_Ind,T_Counter,T_Packets_max,T_Bytes_max,T_Dur_max,B_Counter,B_Packets,B_Packets_max,B_Bytes,B_Bytes_max,B_Dur,B_Dur_max,B_Ind,B_IndP,1B_Packets,1B_Bytes,1B_Dur,1B_Ind,Perc_B
131.243.141.82,59.59.0.42,TCP,1577,80,526,87.66666666666667,457,76.16666666666667,38427.22222222222,11933.472222222219,526,272,360.741692,0.102800000000002,0.008566666666666833,0.0001316916812222616,0.03947099999999182,0,0,0,0,6,6,True,True,2,True,True,True,2,5,526,0.05520400000000336,1,4,4,457,457,0.0007520000000340588,0.0007520000000340588,2.0,2.0,4,457,0.0007520000000340588,2,0.3333333333333333
131.243.141.82,205.254.73.90,TCP,1579,80,545,90.83333333333333,1505,250.83333333333334,41253.47222222222,292686.80555555556,545,1460,360.789163,0.06782700000002251,0.005652250000001875,5.8310490687514827e-05,0.021988000000021657,0,0,0,0,6,6,True,True,2,True,True,True,2,5,545,0.02596699999998009,1,4,4,1505,1505,0.022015000000010332,0.022015000000010332,2.0,2.0,4,1505,0.022015000000010332,2,0.3333333333333333
131.243.142.247,208.235.56.187,TCP,1498,80,394,78.8,159,39.75,24837.760000000002,4740.1875,394,159,361.173305,0.010105999999950654,0.001122888888883406,1.1279527654209126e-06,0.002736000000027161,0,0,0,0,5,4,True,True,2,True,True,True,1,9,712,0.010105999999950654,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.86,164.177.30.204,TCP,2293,80,549,54.9,17386,1159.0666666666666,27126.09,336956.19555555587,549,1460,360.637507,0.5514049999999884,0.022056199999999537,0.001213465404160326,0.08605799999997998,0,0,0,0,10,15,True,True,2,True,True,True,1,25,25101,0.5514049999999884,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,58.68.205.10,TCP,1495,80,312,62.4,202,67.33333333333333,15575.039999999999,9067.555555555557,312,202,360.992539,0.240716999999961,0.030089624999995124,0.0014580162987325707,0.0851849999999672,0,0,0,0,5,3,True,True,2,True,True,True,1,8,716,0.240716999999961,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,58.68.205.10,TCP,1496,80,312,62.4,202,67.33333333333333,15575.039999999999,9067.555555555557,312,202,361.027144,0.23172699999997803,0.028965874999997254,0.0013595824411090523,0.07668999999998505,0,0,0,0,5,3,True,True,2,True,True,True,1,8,716,0.23172699999997803,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.247,204.52.78.117,TCP,1500,80,495,99.0,384,128.0,39204.0,32768.0,495,384,361.510481,0.0640709999999558,0.008008874999994475,9.080306660902864e-05,0.02197400000000016,0,0,0,0,5,3,True,True,2,True,True,True,1,8,1263,0.0640709999999558,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.88,128.3.161.197,TCP,1572,445,3201,228.64285714285714,1628,148.0,199174.943877551,22185.454545454544,1380,427,352.902213,10.137205999999992,0.40548823999999967,3.7814413530001536,9.930331999999964,1,9.930331999999964,9.930331999999964,98.6114936302233,14,11,True,True,1,True,True,True,1,25,7801,10.137205999999992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.25,131.243.160.132,TCP,1459,1521,3172,117.48148148148148,1778,65.85185185185185,31746.1755829904,22291.607681755828,800,654,362.667901,0.44035100000002103,0.008154648148148537,0.00041662073211702605,0.09544599999998127,0,0,0,0,27,27,True,True,1,True,True,True,1,54,9145,0.44035100000002103,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77.14.103.168,131.243.140.243,TCP,20424,80,1663,110.86666666666666,7251,604.25,57861.982222222214,208830.52083333337,936,1380,319.598467,43.62134199999997,1.6156052592592582,40.23744426575351,33.19464899999997,2,40.10593099999994,20.05296549999997,1149.6505411167227,15,12,True,True,2,True,True,False,1,15,6527,43.49594199999996,2,12,6,5015,5015,0.11065700000006018,0.066833000000031,1.5,1.5,6,5015,0.04382400000002917,2,0.4444444444444444
131.243.143.154,218.80.101.48,TCP,2391,80,840,120.0,1443,240.5,36864.28571428572,115914.58333333334,475,748,350.281058,13.042675000000031,1.0032826923076947,5.399149001904497,7.7028099999999995,2,12.591575999999975,6.2957879999999875,59.33328189609999,7,6,True,True,2,True,True,True,1,13,3453,13.042675000000031,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,208.0.11.231,TCP,4712,80,576,72.0,5373,597.0,36288.0,408995.3333333334,576,1430,182.585365,182.439582,10.731740117647059,1801.255311907621,180.490869,1,180.490869,180.490869,0,8,9,True,True,2,True,True,True,2,8,5111,182.03682,1,4,4,3698,3698,0.004870999999980086,0.004870999999980086,2.0,2.0,4,3698,0.004870999999980086,2,0.23529411764705882
131.243.141.128,128.3.164.248,TCP,1458,25,2979,198.6,658,43.86666666666667,214934.90666666668,2262.782222222222,1380,193,365.38749,0.17550499999998692,0.00585016666666623,0.00016340167553872145,0.05471599999998489,0,0,0,0,15,15,True,True,2,True,True,True,1,30,5596,0.17550499999998692,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,218.164.85.121,TCP,2410,80,364,72.8,0,0.0,21199.36,0.0,364,0,364.201337,2.465497999999968,0.2739442222222187,0.1830574912946218,1.1093250000000126,0,0,0,0,5,4,True,True,1,True,True,True,1,9,364,2.465497999999968,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.86,164.177.30.204,TCP,2294,80,637,127.4,155,31.0,64923.04,3844.0,637,155,366.530088,0.2569129999999973,0.02569129999999973,0.001366165848410308,0.08318800000000692,0,0,0,0,5,5,True,True,2,True,True,True,1,10,792,0.2569129999999973,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.141,208.189.11.184,TCP,1503,443,8152,181.15555555555557,62951,1031.983606557377,153778.8424691358,360866.5407148616,1460,1448,356.870923,9.991544999999974,0.09425985849056578,0.13068426203180067,2.4868619999999737,0,0,0,0,45,61,True,True,1,True,True,True,6,19,20567,4.320995000000039,8,48,10,39393,9755,2.2369330000000787,1.685982000000024,1.625,1.6666666666666667,4,2274,0.003003999999975804,1,0.4528301886792453
131.243.142.197,167.130.77.98,TCP,1288,80,2998,230.6153846153846,13552,968.0,62065.62130177515,306833.85714285704,504,1460,57.784567,309.41308200000003,11.45974377777778,3407.7814428059887,309.121124,1,309.121124,309.121124,95555.86930302338,13,14,False,False,1,True,True,True,2,17,17396,309.348479,1,4,4,4641,4641,0.00026400000000137425,0.00026400000000137425,2.0,2.0,4,4641,0.00026400000000137425,2,0.14814814814814814
131.243.140.59,128.3.208.31,TCP,1070,139,17979,191.2659574468085,10454,114.87912087912088,30171.578202806697,2465.556816809565,1260,427,361.380553,6.094540999999992,0.032943464864864824,0.17143915378195607,5.6461909999999875,1,5.6461909999999875,5.6461909999999875,31.87947280848086,94,91,True,True,1,True,True,True,1,185,55106,6.094540999999992,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,218.124.51.40,TCP,2400,80,377,62.833333333333336,519,129.75,19740.13888888889,50505.1875,377,519,356.805973,10.741221999999993,1.0741221999999992,9.950531459849016,10.536778000000027,1,10.536778000000027,10.536778000000027,111.02369062128456,6,4,True,True,1,True,True,True,1,10,896,10.741221999999993,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.170,150.110.114.131,TCP,1063,80,1645,164.5,10728,766.2857142857143,63261.45,315480.91836734687,576,1260,356.130748,11.480514000000028,0.47835475000000116,2.8079032699425444,7.687579000000028,1,7.687579000000028,7.687579000000028,59.09887088124143,10,14,True,True,2,True,True,True,1,24,16153,11.480514000000028,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.70,219.10.25.59,TCP,3383,80,582,64.66666666666667,8700,870.0,33454.22222222222,406540.80000000005,582,1460,366.788523,0.9670130000000086,0.05089542105263203,0.021130752211505285,0.5412709999999947,0,0,0,0,9,10,True,True,2,True,True,True,1,19,12424,0.9670130000000086,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,118.133.27.166,TCP,2415,80,447,74.5,478,119.5,27751.25,42840.75,447,478,367.514324,0.24122299999999086,0.024122299999999087,0.0013251340408098223,0.09118200000000343,0,0,0,0,6,4,True,True,2,True,True,True,1,10,925,0.24122299999999086,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.154,118.133.27.166,TCP,2414,80,442,88.4,478,119.5,31258.24,42840.75,442,478,367.509705,0.2460800000000063,0.02734222222222292,0.00147563738795013,0.09630399999997508,0,0,0,0,5,4,True,True,2,True,True,True,1,9,1398,0.2460800000000063,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.141,208.189.11.184,TCP,1504,443,7405,435.5882352941176,3313,236.64285714285714,269203.18339100346,221495.0867346939,1460,1415,361.354825,7.109418000000005,0.2293360645161292,0.28212206413450946,2.0245350000000144,0,0,0,0,17,14,True,True,1,True,True,True,2,19,14733,6.877071000000001,2,8,4,2103,1953,0.004399999999975535,0.0027759999999830143,1.5,1.5,4,150,0.0016239999999925203,2,0.25806451612903225
131.243.140.212,143.8.24.112,TCP,1262,80,3432,104.0,48487,950.7254901960785,90245.27272727272,286741.2187620145,1460,1460,345.255371,23.828487999999993,0.2836724761904761,5.717947953231206,22.064562999999964,1,22.064562999999964,22.064562999999964,486.84494038096744,33,51,True,True,2,True,True,True,2,71,61997,0.8714750000000322,1,4,4,2207,2207,22.065193999999963,22.065193999999963,1.0,1.0,4,2207,22.065193999999963,1,0.047619047619047616
131.243.142.39,219.253.193.39,TCP,4716,80,541,90.16666666666667,3616,602.6666666666666,40650.13888888888,428062.2222222223,541,1460,368.525955,0.9115610000000061,0.07596341666666717,0.006078433905910196,0.19374399999998104,0,0,0,0,6,6,True,True,2,True,True,True,1,12,5617,0.9115610000000061,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.88,204.52.76.145,TCP,1587,80,608,101.33333333333333,480,96.0,51342.22222222222,36864.0,608,480,369.387681,0.06444800000002715,0.005858909090911559,7.596544935545224e-05,0.020474999999976262,0,0,0,0,6,5,True,True,2,True,True,True,1,11,1088,0.06444800000002715,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4717,80,447,89.4,481,120.25,31969.440000000002,43380.1875,447,481,369.194673,0.445103999999958,0.04945599999999533,0.006098172956443951,0.1977420000000052,0,0,0,0,5,4,True,True,1,True,True,True,1,9,928,0.445103999999958,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.25,131.243.160.132,TCP,1461,1521,3322,92.27777777777777,5937,160.45945945945945,22371.922839506173,116491.32943754566,755,1380,370.18407,0.2742089999999848,0.003756287671232669,0.00012178359179402232,0.07521000000002687,0,0,0,0,36,37,True,True,1,True,True,True,2,44,9645,0.21573100000000522,1,5,5,4327,4327,0.0002639999999587417,0.0002639999999587417,2.0,2.0,5,4327,0.0002639999999587417,2,0.0684931506849315
77.14.103.168,131.243.140.243,TCP,20425,80,1177,73.5625,8515,655.0,31700.74609375,259418.0,689,1380,326.808829,43.76350600000001,1.5090864137931037,43.42335552791432,36.048069999999996,2,40.405299000000014,20.202649500000007,1318.448795283341,16,13,True,True,2,True,True,False,1,13,5358,43.64145500000001,2,16,8,6498,6498,0.09944400000000542,0.06371599999999944,1.5,1.5,8,6498,0.03572800000000598,2,0.5517241379310345
131.243.142.221,128.3.161.96,TCP,4524,445,3089,220.64285714285714,1628,148.0,183665.22959183675,22185.454545454544,1380,427,360.521951,10.124087999999972,0.40496351999999886,3.782348046129533,9.931442000000004,1,9.931442000000004,9.931442000000004,98.63354019936408,14,11,True,True,1,True,True,True,1,25,7689,10.124087999999972,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4718,80,524,74.85714285714286,4664,666.2857142857143,33621.55102040816,481128.4897959183,524,1460,369.602175,1.2018850000000043,0.08584892857142888,0.007764613819209409,0.2203529999999887,0,0,0,0,7,7,True,True,2,True,True,True,1,14,8108,1.2018850000000043,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4719,80,430,71.66666666666667,477,95.4,25680.555555555555,36404.64,430,477,370.592573,0.5131739999999922,0.046652181818181114,0.005554385599966781,0.21598000000000184,0,0,0,0,6,5,True,True,2,True,True,True,1,11,907,0.5131739999999922,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128.3.208.57,131.243.140.156,TCP,1117,445,3075,219.64285714285714,1624,147.63636363636363,185683.51530612246,21983.867768595046,1460,423,327.522895,43.84181899999999,1.7536727599999995,73.31590742770878,43.70089999999999,1,43.70089999999999,43.70089999999999,1909.7686608099991,14,11,True,True,1,True,True,True,1,25,7755,43.84181899999999,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4720,80,522,104.4,244,48.8,43597.44,9525.760000000002,522,244,370.986463,0.4844449999999938,0.04844449999999938,0.0050326249382509885,0.20461199999999735,0,0,0,0,5,5,True,True,2,True,True,True,1,10,766,0.4844449999999938,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4722,80,442,73.66666666666667,469,93.8,27133.88888888889,35193.759999999995,442,469,371.379468,0.4831020000000308,0.043918363636366434,0.003992813158594843,0.17188200000003917,0,0,0,0,6,5,True,True,2,True,True,True,1,11,911,0.4831020000000308,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4721,80,442,88.4,469,117.25,31258.24,41242.6875,442,469,371.36048,0.5034430000000043,0.05593811111111159,0.005811663417431619,0.23671899999999368,0,0,0,0,5,4,True,True,1,True,True,True,1,9,911,0.5034430000000043,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.59,128.3.161.197,TCP,1031,135,228,32.57142857142857,212,42.4,3156.2448979591836,3543.04,156,152,351.589887,20.551243,1.7126035833333333,31.849136454912554,20.429689999999994,1,20.429689999999994,20.429689999999994,417.37223349609974,7,5,True,True,1,True,True,True,1,12,808,20.551243,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.59,128.3.161.197,TCP,1035,1026,1214,134.88888888888889,1888,269.7142857142857,57524.54320987655,186733.06122448976,736,1260,351.601383,20.539872000000003,1.2837420000000002,15.164638481481493,15.722939999999994,2,20.388982,10.194491,268.98279018936387,9,7,True,True,1,True,True,True,1,16,5642,20.539872000000003,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.59,128.3.161.197,TCP,1034,1026,356,44.5,140,23.333333333333332,3829.75,594.2222222222224,164,60,351.594509,20.546750999999972,1.4676250714285695,27.659285683523223,20.429705999999953,1,20.429705999999953,20.429705999999953,417.3728872464341,8,6,True,True,1,True,True,True,1,14,920,20.546750999999972,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.59,128.3.208.31,TCP,1053,1026,3260,271.6666666666667,1167,116.7,188710.3888888889,14367.609999999999,1260,338,359.690208,12.451172000000042,0.5659623636363655,6.467123785063655,12.218197999999973,1,12.218197999999973,12.218197999999973,149.28436236720333,12,10,True,True,1,True,True,True,1,22,6061,12.451172000000042,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.140.59,128.3.208.31,TCP,1052,135,384,42.666666666666664,364,60.666666666666664,4163.555555555556,4620.88888888889,156,152,359.686335,12.455050000000028,0.8303366666666686,6.978784861960356,10.615654000000006,1,10.615654000000006,10.615654000000006,112.69210984771614,9,6,True,True,1,True,True,True,1,15,1268,12.455050000000028,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4723,80,452,90.4,489,122.25,32688.640000000003,44835.1875,452,489,371.738125,0.4477279999999837,0.04974755555555374,0.005890019202024125,0.2179790000000139,0,0,0,0,5,4,True,True,1,True,True,True,1,9,941,0.4477279999999837,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4726,80,518,103.6,330,82.5,42931.840000000004,20418.75,518,330,371.819204,0.4592169999999669,0.05102411111110743,0.006572182980987978,0.2123550000000023,0,0,0,0,5,4,True,True,1,True,True,True,1,9,848,0.4592169999999669,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4725,80,452,90.4,489,122.25,32688.640000000003,44835.1875,452,489,371.803842,0.5015740000000051,0.055730444444445006,0.0074869120689131695,0.21611100000001215,0,0,0,0,5,4,True,True,1,True,True,True,1,9,941,0.5015740000000051,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4724,80,518,103.6,511,102.2,42931.840000000004,41779.36,518,511,371.755239,0.5734119999999621,0.057341199999996206,0.0055092626409602745,0.22211300000003575,0,0,0,0,5,5,True,True,2,True,True,True,1,10,1029,0.5734119999999621,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.141,208.189.11.184,TCP,1505,443,4767,317.8,2921,243.41666666666666,230950.82666666666,189280.24305555556,1460,1448,368.487478,3.8882639999999924,0.1440097777777775,0.21674675535009832,1.9179359999999974,0,0,0,0,15,12,True,True,1,True,True,True,1,27,12228,3.8882639999999924,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.143.219,131.243.160.216,TCP,3233,1521,39764,46.56206088992974,91943,116.08964646464646,9262.735609804255,13703.238175632587,712,891,81.432425,290.98215100000004,0.17678137970838398,2.8169805457116053,57.842798,19,182.84854300000003,9.62360752631579,4308.841381033715,854,792,False,False,2,True,True,True,1,1646,258461,290.98215100000004,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4727,80,439,87.8,463,115.75,30835.359999999997,40194.1875,439,463,372.154747,0.5026990000000069,0.05585544444444521,0.005088799143802316,0.19199499999996306,0,0,0,0,5,4,True,True,1,True,True,True,1,9,902,0.5026990000000069,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.141.25,131.243.160.132,TCP,1463,1521,3322,97.70588235294117,4024,114.97142857142858,23157.56055363322,72399.51346938775,755,1380,372.498164,0.264075000000048,0.0038271739130441742,0.00011841394463652152,0.07020800000003646,0,0,0,0,34,35,True,True,2,True,True,True,1,69,13386,0.264075000000048,0,0,0,0,0,0,0,0,0,0,0,0,1,0
60.142.19.234,131.243.140.243,TCP,4047,80,1208,120.8,6031,502.5833333333333,61298.759999999995,338867.9097222222,725,1452,369.792421,3.0600489999999922,0.13909313636363602,0.2802627997381194,2.5555860000000052,0,0,0,0,10,12,True,True,2,True,True,False,2,9,3198,2.9655870000000277,2,9,5,4196,4196,0.05034699999998793,0.049218999999993684,1.5,1.5555555555555556,5,4196,0.0011279999999942447,2,0.4090909090909091
131.243.142.39,219.253.193.39,TCP,4729,80,452,90.4,489,122.25,32688.640000000003,44835.1875,452,489,372.334887,0.5231810000000223,0.0581312222222247,0.008502662258840867,0.24871000000001686,0,0,0,0,5,4,True,True,1,True,True,True,1,9,941,0.5231810000000223,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4732,80,515,103.0,869,217.25,42436.0,141592.6875,515,869,372.66806,0.38540199999999913,0.04282244444444435,0.002763628566469946,0.1290400000000318,0,0,0,0,5,4,True,True,1,True,True,True,1,9,1384,0.38540199999999913,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.160.209,131.243.140.150,TCP,51993,4046,44,4.888888888888889,6864,762.6666666666666,191.20987654320987,458083.5555555556,44,1368,373.124275,0.10880900000000793,0.0060449444444448846,0.00047082807649694253,0.09543700000000399,0,0,0,0,9,9,True,True,1,True,True,True,1,18,9668,0.10880900000000793,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4733,80,444,74.0,473,94.6,27380.0,35796.64000000001,444,473,372.815469,0.6293620000000146,0.057214727272728604,0.006732684666925072,0.22111000000001013,0,0,0,0,6,5,True,True,2,True,True,True,1,11,917,0.6293620000000146,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4735,80,450,90.0,485,121.25,32400.0,44104.6875,450,485,373.24209,0.4724579999999605,0.052495333333328946,0.006766967355777422,0.20536199999997962,0,0,0,0,5,4,True,True,1,True,True,True,1,9,935,0.4724579999999605,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4736,80,520,104.0,1087,271.75,43264.0,221544.1875,520,1087,373.2577,0.49957200000000057,0.055508000000000064,0.006095295537554765,0.20859500000000253,0,0,0,0,5,4,True,True,1,True,True,True,1,9,1607,0.49957200000000057,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4731,80,443,88.6,471,94.2,31399.840000000004,35494.56,443,471,372.650945,1.2323620000000233,0.12323620000000232,0.049317981479158585,0.7435619999999972,0,0,0,0,5,5,True,True,2,True,True,True,1,10,914,1.2323620000000233,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4737,80,447,89.4,479,119.75,31969.440000000002,43020.1875,447,479,373.686072,0.5544049999999743,0.061600555555552695,0.007882542457800406,0.22784999999998945,0,0,0,0,5,4,True,True,1,True,True,True,1,9,926,0.5544049999999743,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4739,80,445,89.0,475,118.75,31684.0,42304.6875,445,475,373.739282,0.5228129999999851,0.058090333333331676,0.0068270608422196875,0.2431039999999598,0,0,0,0,5,4,True,True,1,True,True,True,1,9,920,0.5228129999999851,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131.243.142.39,219.253.193.39,TCP,4738,80,526,105.2,1382,345.5,44268.159999999996,358110.75,526,1382,373.702429,0.6066319999999905,0.0674035555555545,0.007527501327138817,0.23123000000003913,0,0,0,0,5,4,True,True,1,True,True,True,1,9,1908,0.6066319999999905,0,0,0,0,0,0,0,0,0,0,0,0,1,0
